city,entity_id,__last_seen,text,region,note,street,postal_code,country_code,country_name,street_2,__first_seen
Pyongyang,eu-eeas-sanctions.5501,2018-05-01 01:10:03.334669,,,,,,KP,PRK,,2018-04-12 07:36:12.880609
Karachi,eu-eeas-sanctions.5793,2018-05-01 01:10:04.310072,,,,,,PK,PAK,,2018-04-12 07:36:16.889012
Pyongyang,eu-eeas-sanctions.5812,2018-05-01 01:10:04.476843,,,,,,KP,PRK,,2018-04-12 07:36:17.063728
North Kivu Province (North Kivu Province),eu-eeas-sanctions.5806,2018-05-01 01:10:04.802220,,,,,,CD,COD,,2018-04-12 07:36:25.410700
,eu-eeas-sanctions.7095,2018-05-01 01:10:10.693510,,,,,,,,,2018-04-12 07:36:42.807439
Damascus,eu-eeas-sanctions.7058,2018-05-01 01:10:11.306723,,,,Merjeh Square,,SY,SYR,,2018-04-12 07:36:46.133003
Pyongyang,eu-eeas-sanctions.7212,2018-05-01 01:10:12.344875,,,,,,KP,PRK,,2018-04-12 07:36:47.988515
"Wesh, Spin Boldak District, Kandahar Province",eu-eeas-sanctions.7178,2018-05-01 01:10:12.378159,,,,,,AF,AFG,,2018-04-12 07:36:45.822242
"Safaar Bazaar, Garmser District, Helmand Province",eu-eeas-sanctions.7178,2018-05-01 01:10:12.440642,,,,,,AF,AFG,,2018-04-12 07:36:45.893198
Sultanate of Oman,eu-eeas-sanctions.7199,2018-05-01 01:10:12.448908,,,,,,OM,OMN,,2018-04-12 07:36:45.582493
"Kandahar City, Kandahar Province",eu-eeas-sanctions.7178,2018-05-01 01:10:12.465655,,,,"Room number 33, 5th Floor Sarafi Market",,AF,AFG,,2018-04-12 07:36:45.917762
Tehran,eu-eeas-sanctions.7226,2018-05-01 01:10:12.536554,,,,,,IR,IRN,,2018-04-12 07:36:46.579715
,eu-eeas-sanctions.7354,2018-05-01 01:10:13.358793,,,,,,ML,MLI,,2018-04-12 07:37:21.545316
,eu-eeas-sanctions.7371,2018-05-01 01:10:13.742427,,,,,,NG,NGA,,2018-04-12 07:37:35.911575
,eu-eeas-sanctions.7353,2018-05-01 01:10:13.942200,,,,,,DZ,DZA,,2018-04-12 07:37:50.788155
,eu-eeas-sanctions.7353,2018-05-01 01:10:13.958850,,,,,,ML,MLI,,2018-04-12 07:37:50.901780
,eu-eeas-sanctions.7353,2018-05-01 01:10:14.021616,,,,,,NE,NER,,2018-04-12 07:37:50.963111
Beirut,eu-eeas-sanctions.7389,2018-05-01 01:10:14.672279,,,,"Dunant Street, Snoubra Sector",,LB,LBN,,2018-04-12 07:37:18.695871
,eu-eeas-sanctions.7416,2018-05-01 01:10:14.767799,,,,"346465 Russia, Rostov Region, October District, St Zaplavskaya, Str Shosseynaya 1",,RU,RUS,,2018-04-12 07:37:27.100596
,eu-eeas-sanctions.7416,2018-05-01 01:10:14.784391,,,,"Voroshilovskiy Prospekt 12/85-87/13, Rostov- on-Don",,,,,2018-04-12 07:37:27.112597
Sevastopol,eu-eeas-sanctions.7423,2018-05-01 01:10:14.838997,,,,Nakhimov Square 5,299011,,,,2018-04-12 07:37:23.112039
,eu-eeas-sanctions.7423,2018-05-01 01:10:14.880518,,,,"пл. Нахимова, 5, г. Севастополь",299011,,,,2018-04-12 07:37:23.125086
Yalta,eu-eeas-sanctions.7426,2018-05-01 01:10:14.959672,,,,Resort ‘Nizhnyaya Oreanda’,08655,UA,UKR,,2018-04-12 07:37:26.233415
,eu-eeas-sanctions.7426,2018-05-01 01:10:14.976336,,,,"г.Ялта, пгт. Ореанда, Санаторий ‘Нижняя Ореанда",08655,UA,UKR,,2018-04-12 07:37:26.249988
Damascus,eu-eeas-sanctions.7546,2018-05-01 01:10:16.215112,,,,Baghdad Street,PO Box 8254,SY,SYR,,2018-04-12 07:37:48.084668
,eu-eeas-sanctions.106554,2018-05-01 01:10:17.678233,,,,,,SY,SYR,,2018-04-12 07:37:51.084643
,eu-eeas-sanctions.106584,2018-05-01 01:10:17.827835,,,,,,IQ,IRQ,,2018-04-12 07:37:51.504554
Tehran,eu-eeas-sanctions.5286,2018-05-01 01:10:02.725678,,,,Corner of Imam Ali Highway and Babaei Highway,,IR,IRN,,2018-04-12 07:36:17.664005
Amman,eu-eeas-sanctions.5529,2018-05-01 01:10:03.309500,,,,,,JO,JOR,,2018-04-12 07:36:13.168920
Khan Dari,eu-eeas-sanctions.5529,2018-05-01 01:10:03.326182,,,,,,IQ,IRQ,,2018-04-12 07:36:13.238903
"Asas Village, Abu Ghurayb",eu-eeas-sanctions.5529,2018-05-01 01:10:03.388264,,,,,,IQ,IRQ,,2018-04-12 07:36:13.257435
,eu-eeas-sanctions.5529,2018-05-01 01:10:03.451231,,,,,,EG,EGY,,2018-04-12 07:36:13.277548
Esfahan,eu-eeas-sanctions.5650,2018-05-01 01:10:03.676536,,,,"P.O. Box 83145-311, Kilometer 28, Esfahan-Tehran Freeway, Shahin Shahr",,IR,IRN,,2018-04-12 07:36:15.696734
Tehran,eu-eeas-sanctions.5727,2018-05-01 01:10:03.726449,,,,"PO Box 19295-4731, Pasdaran Avenue",,IR,IRN,,2018-04-12 07:36:20.522561
Tehran,eu-eeas-sanctions.5675,2018-05-01 01:10:03.734682,,,,Damavand Tehran Highway,,IR,IRN,,2018-04-12 07:36:15.960480
Tehran,eu-eeas-sanctions.5727,2018-05-01 01:10:03.788715,,,,"PO Box 19575-131, 34 Apadana Avenue",,IR,IRN,,2018-04-12 07:36:20.547475
Tehran,eu-eeas-sanctions.5727,2018-05-01 01:10:03.851829,,,,"Shahid Langary Street, Nobonyad Square Ave, Pasdaran",,IR,IRN,,2018-04-12 07:36:20.602669
Esfahan,eu-eeas-sanctions.5725,2018-05-01 01:10:03.909885,,,,"P.O. Box 83145-311, 28 km Esfahan – Tehran Freeway, Shahin Shahr",,IR,IRN,,2018-04-12 07:36:17.030705
Mashad,eu-eeas-sanctions.5646,2018-05-01 01:10:03.971913,,,,P.O. Box 91735-549,,IR,IRN,,2018-04-12 07:36:15.492856
Tehran,eu-eeas-sanctions.5725,2018-05-01 01:10:03.971935,,,,"P.O. Box 14155-5568, No. 27 Ahahamat Aave., Vallie Asr Square",15946,IR,IRN,,2018-04-12 07:36:17.055728
Mashad,eu-eeas-sanctions.5646,2018-05-01 01:10:04.035082,,,,"Khalage Rd. (Amin Industrial Estate), Seyedi District",,IR,IRN,,2018-04-12 07:36:15.530383
Esfahan,eu-eeas-sanctions.5725,2018-05-01 01:10:04.035366,,,,P.O. Box 81465-935,,IR,IRN,,2018-04-12 07:36:17.080691
Mashad,eu-eeas-sanctions.5646,2018-05-01 01:10:04.051682,,,,"Khalaj Rd. (Kaveh Complex), Seyedi St.",,IR,IRN,,2018-04-12 07:36:15.547064
Isfahan,eu-eeas-sanctions.5725,2018-05-01 01:10:04.051647,,,,Shahih Shar Industrial Zone,,IR,IRN,,2018-04-12 07:36:17.135439
Tehran,eu-eeas-sanctions.5725,2018-05-01 01:10:04.068334,,,,"P.O. Box 8140, No. 107 Sepahbod Gharany Ave.",,IR,IRN,,2018-04-12 07:36:17.152097
(South Kivu),eu-eeas-sanctions.5808,2018-05-01 01:10:05.081194,,,,,,CD,COD,,2018-04-12 07:36:17.897134
Tehran,eu-eeas-sanctions.6450,2018-05-01 01:10:06.440213,,,,"3 Shafagh St. [Sadra Building],  Poonak Khavari Blvd., Shahrak Ghods, P.O. Box 14669- 56491",,IR,IRN,,2018-04-12 07:36:24.856250
Damascus,eu-eeas-sanctions.6840,2018-05-01 01:10:08.225041,,,,Kaboon Street,,SY,SYR,,2018-04-12 07:36:38.437006
Damascus,eu-eeas-sanctions.6840,2018-05-01 01:10:08.241820,,,,P.O.Box 5966,,SY,SYR,,2018-04-12 07:36:38.548562
Tartous,eu-eeas-sanctions.7391,2018-05-01 01:10:14.672251,,,,"26 Latkia Main Road, Banias Refinery Building",P.O. Box 26,SY,SYR,,2018-04-12 07:37:18.767193
Damascus,eu-eeas-sanctions.7515,2018-05-01 01:10:16.331581,,,,,5797,SY,SYR,,2018-04-12 07:37:45.861778
,eu-eeas-sanctions.7547,2018-05-01 01:10:16.785844,,,,,,SY,SYR,,2018-04-12 07:37:55.288405
"Central District, Pyongyang",eu-eeas-sanctions.108510,2018-05-01 01:10:18.634176,,,,,,KP,PRK,,2018-04-12 07:37:55.299372
Tehran,eu-eeas-sanctions.5684,2018-05-01 01:10:03.876689,,,,"Pasdaran Avenue, Next to Telecommunication Industry",16588,IR,IRN,,2018-04-12 07:36:15.426957
,eu-eeas-sanctions.5684,2018-05-01 01:10:03.893306,,,,Postal Box 89195/878,Yazd,IR,IRN,,2018-04-12 07:36:15.488806
Tehran,eu-eeas-sanctions.5662,2018-05-01 01:10:03.893335,,,,P.O. Box 16535-76,16548,IR,IRN,,2018-04-12 07:36:22.506382
,eu-eeas-sanctions.5684,2018-05-01 01:10:03.972015,,,,Km 5 of Taft Road,Yazd,IR,IRN,,2018-04-12 07:36:15.521962
Hammam-Sousse,eu-eeas-sanctions.6078,2018-05-01 01:10:04.631109,,,,17 avenue de la République,,TN,TUN,,2018-04-12 07:36:19.360821
Tunis,eu-eeas-sanctions.6054,2018-05-01 01:10:04.768620,,,,Presidential Palace,,TN,TUN,,2018-04-12 07:36:26.305924
,eu-eeas-sanctions.6114,2018-05-01 01:10:06.056856,,,,,,LY,LBY,,2018-04-12 07:36:27.247659
Tehran,eu-eeas-sanctions.6387,2018-05-01 01:10:06.256717,,,,"15 Eighth Street, Pakistan Avenue, Shahid Beheshti Avenue",,IR,IRN,,2018-04-12 07:36:20.602702
Gammarth Supérieur,eu-eeas-sanctions.6070,2018-05-01 01:10:06.398967,,,,4 Rue de la Mouette,,TN,TUN,,2018-04-12 07:36:18.997647
Tehran,eu-eeas-sanctions.6334,2018-05-01 01:10:06.494989,,,,"Daneshju Blvd., Yaman St., Chamran Blvd.",,IR,IRN,,2018-04-12 07:36:19.743900
Tehran,eu-eeas-sanctions.6334,2018-05-01 01:10:06.565523,,,,P.O. Box 19839-63113,,IR,IRN,,2018-04-12 07:36:19.760630
Shiraz,eu-eeas-sanctions.6449,2018-05-01 01:10:06.632117,,,,"Mirzaie Shirazi, P.O. Box 71365-1589",,IR,IRN,,2018-04-12 07:36:26.212125
,eu-eeas-sanctions.6612,2018-05-01 01:10:08.550582,,,,,,IQ,IRQ,,2018-04-12 07:36:35.853232
,eu-eeas-sanctions.6612,2018-05-01 01:10:08.566987,,,,,,SY,SYR,,2018-04-12 07:36:35.872659
Tehran,eu-eeas-sanctions.6669,2018-05-01 01:10:09.322091,,,,,,IR,IRN,,2018-04-12 07:36:40.837131
Damascus,eu-eeas-sanctions.6895,2018-05-01 01:10:09.450769,,,,"Maysaloun Street, Dar Al Muhanisen Building, 7th Floor",,SY,SYR,,2018-04-12 07:36:43.887838
Damascus,eu-eeas-sanctions.6895,2018-05-01 01:10:09.467374,,,,P.O. Box 7572,,SY,SYR,,2018-04-12 07:36:43.946190
Dummar Province,eu-eeas-sanctions.6963,2018-05-01 01:10:10.968632,,,,"Building 32 Expansion Square, Island 19",2849 (P.O. BOX),SY,SYR,,2018-04-12 07:36:39.948464
Dummar Province,eu-eeas-sanctions.6963,2018-05-01 01:10:11.036258,,,,"Building 32 Expansion Square, Island 19",3378 (P.O. BOX),SY,SYR,,2018-04-12 07:36:39.973425
"Chaman, Baluchistan Province",eu-eeas-sanctions.7237,2018-05-01 01:10:12.595000,,,,,,PK,PAK,,2018-04-12 07:36:46.730330
Crimea,eu-eeas-sanctions.7348,2018-05-01 01:10:13.758626,,,,2 Geologicheskaya,98107,UA,UKR,,2018-04-12 07:37:46.637501
Barzeh,eu-eeas-sanctions.7395,2018-05-01 01:10:14.117324,,,,P.O. Box 31983,,SY,SYR,,2018-04-12 07:37:37.669876
North Kivu Province,eu-eeas-sanctions.7539,2018-05-01 01:10:16.068988,,,,,,CD,COD,,2018-04-12 07:37:48.084051
"Dahyan, Sa'dah Governorate",eu-eeas-sanctions.7540,2018-05-01 01:10:16.485723,,,,,,YE,YEM,,2018-04-12 07:37:46.467167
Damascus,eu-eeas-sanctions.7583,2018-05-01 01:10:16.973569,,,,"CERS, Centre d'Etude et de Recherche Scientifique; a.k.a. SSRC, Scientific Studies and Research Center; Centre de Recherche de Kaboun Barzeh Street, PO Box 4470",,SY,SYR,,2018-04-12 07:37:54.227140
Damascus,eu-eeas-sanctions.7589,2018-05-01 01:10:17.262290,,,,PO Box 11037,,SY,SYR,,2018-04-12 07:37:49.159946
Ariana,eu-eeas-sanctions.7601,2018-05-01 01:10:17.262637,,,,18 Mediterranean Street,,TN,TUN,,2018-04-12 07:37:48.559403
,eu-eeas-sanctions.7601,2018-05-01 01:10:17.503061,,,,,,LY,LBY,,2018-04-12 07:37:48.620822
Pyongyang,eu-eeas-sanctions.5810,2018-05-01 01:10:04.485256,,,,"c/o Reconnaissance General Bureau Headquarters, Hyongjesan-Guyok",,KP,PRK,,2018-04-12 07:36:25.720001
Pyongyang,eu-eeas-sanctions.5810,2018-05-01 01:10:04.551995,,,,Nungrado,,KP,PRK,,2018-04-12 07:36:25.778299
Pyongyang Mangyongdae District,eu-eeas-sanctions.5810,2018-05-01 01:10:04.568674,,,,Chilgol-1 dong,,KP,PRK,,2018-04-12 07:36:25.794886
Pyongyang Rakrang District,eu-eeas-sanctions.5810,2018-05-01 01:10:04.639454,,,,Rakrang No. 1,,KP,PRK,,2018-04-12 07:36:25.856068
Sousse,eu-eeas-sanctions.6065,2018-05-01 01:10:04.735644,,,,rue Abu Dhar El Ghafari  (Khezama est),,TN,TUN,,2018-04-12 07:36:18.911156
Tunis,eu-eeas-sanctions.6090,2018-05-01 01:10:04.793992,,,,rue du Jardin - Sidi Bousaid,,TN,TUN,,2018-04-12 07:36:20.339536
"Sarana Zadran Village, Paktia Province",eu-eeas-sanctions.5925,2018-05-01 01:10:04.810581,,,,,,PK,PAK,,2018-04-12 07:36:18.472789
"Dergey Manday Village, near Miram Shah, North Waziristan Agency (NWA), Federally Administered Tribal Areas (FATA)",eu-eeas-sanctions.5925,2018-05-01 01:10:04.877288,,,,Near Dergey Manday Madrasa,,PK,PAK,,2018-04-12 07:36:18.439489
l'Ariana,eu-eeas-sanctions.6057,2018-05-01 01:10:04.927147,,,,"8 El Menzah - apt. 8C Block b, Résidence les Jardins",,TN,TUN,,2018-04-12 07:36:18.105673
Hammam- Sousse,eu-eeas-sanctions.6049,2018-05-01 01:10:05.139199,,,,Chouket El Arressa,,TN,TUN,,2018-04-12 07:36:19.006028
Monastir,eu-eeas-sanctions.6074,2018-05-01 01:10:05.306178,,,,255 cité El Bassatine,,TN,TUN,,2018-04-12 07:36:27.097543
,eu-eeas-sanctions.7601,2018-05-01 01:10:17.519280,,,,,,IQ,IRQ,,2018-04-12 07:37:48.637425
,eu-eeas-sanctions.7601,2018-05-01 01:10:17.535965,,,,,,SY,SYR,,2018-04-12 07:37:48.654068
,eu-eeas-sanctions.112286,2018-05-01 01:10:19.792645,,,,,,KP,PRK,,2018-04-12 07:37:57.656101
Gammarth Supérieur,eu-eeas-sanctions.6073,2018-05-01 01:10:04.543813,,,,4 Rue Ennawras,,TN,TUN,,2018-04-12 07:36:17.802119
Tunis,eu-eeas-sanctions.6089,2018-05-01 01:10:05.314428,,,,4 Rue Mohamed Makhlouf - El Manar.2,,TN,TUN,,2018-04-12 07:36:27.222676
Teheran,eu-eeas-sanctions.6514,2018-05-01 01:10:07.824680,,,,,,IR,IRN,,2018-04-12 07:36:36.823526
Tehran,eu-eeas-sanctions.6667,2018-05-01 01:10:08.425123,,,,59 Azadi Ali North Sohrevardi Avenue [Suite 1],1576935561,IR,IRN,,2018-04-12 07:36:37.506654
Damascus,eu-eeas-sanctions.6837,2018-05-01 01:10:09.050452,,,,9 Maysat Square Al Rasafi Street Bldg.,,SY,SYR,,2018-04-12 07:36:37.931926
Damascus,eu-eeas-sanctions.6837,2018-05-01 01:10:09.138158,,,,PO Box 7155,,SY,SYR,,2018-04-12 07:36:37.987369
Istanbul,eu-eeas-sanctions.6686,2018-05-01 01:10:09.651449,,,,79/2 Tuzla,34940,TR,TUR,,2018-04-12 07:36:48.174805
Tehran,eu-eeas-sanctions.6892,2018-05-01 01:10:09.805451,,,,"Postal address: Haftom Tir Square, South Mofte Avenue, Tour Line No; 3/1 P.O. Box 1584864813",,IR,IRN,,2018-04-12 07:36:38.932201
Damascus,eu-eeas-sanctions.6912,2018-05-01 01:10:10.014012,,,,Sabah Bahrat Square,,SY,SYR,,2018-04-12 07:36:39.173237
Damascus,eu-eeas-sanctions.6912,2018-05-01 01:10:10.030570,,,,Altjreda al Maghrebeh square,P.O. Box: 2254,SY,SYR,,2018-04-12 07:36:39.189973
Gao,eu-eeas-sanctions.7220,2018-05-01 01:10:11.911656,,,,,,ML,MLI,,2018-04-12 07:36:45.162640
,eu-eeas-sanctions.7200,2018-05-01 01:10:11.936085,,,,,,RW,RWA,,2018-04-12 07:36:44.312754
,eu-eeas-sanctions.7419,2018-05-01 01:10:14.238689,,,,,,UA,UKR,,2018-04-12 07:37:29.345812
Simferopol Crimea,eu-eeas-sanctions.7417,2018-05-01 01:10:14.767841,,,,"str. Kiev, 4 (area bus station ‘Central’).",,,,,2018-04-12 07:37:27.987534
Azovskoye,eu-eeas-sanctions.7427,2018-05-01 01:10:14.984630,,,,"40 Zeleznodorozhnaya str., Jankoysky district",296178,,,,2018-04-12 07:37:26.478571
пгт. Азовское,eu-eeas-sanctions.7427,2018-05-01 01:10:15.047619,,,,"Джанкойский район, ул. Железнодорожная, 40",296178,,,,2018-04-12 07:37:26.491623
,eu-eeas-sanctions.7483,2018-05-01 01:10:15.222584,,,,"327 Street, Area 3, Building 41, Al-Uqaylah",,KW,KWT,,2018-04-12 07:37:46.829273
Nangarhar Province,eu-eeas-sanctions.7491,2018-05-01 01:10:15.410016,,,,"Kamkai Village, Achin District",,AF,AFG,,2018-04-12 07:37:49.021149
"Batan village, Achin District, Nangarhar Province",eu-eeas-sanctions.7491,2018-05-01 01:10:15.472974,,,,,,AF,AFG,,2018-04-12 07:37:49.038038
"Surkhel village, Achin district, Nangarhar Province",eu-eeas-sanctions.7491,2018-05-01 01:10:15.489453,,,,,,AF,AFG,,2018-04-12 07:37:49.054478
Simferopol,eu-eeas-sanctions.7441,2018-05-01 01:10:15.639509,,,,"Naberezhnaja str named after 60th anniversary of USSR, 34",295000,,,,2018-04-12 07:37:44.642455
,eu-eeas-sanctions.7441,2018-05-01 01:10:15.656147,,,,"Симферополь, ул. Набережная имени 60–летия СССР, д. 34",295000,,,,2018-04-12 07:37:44.709205
,eu-eeas-sanctions.7496,2018-05-01 01:10:16.102110,,,,,,SO,SOM,,2018-04-12 07:37:46.996118
"Tullus, southern Darfur",eu-eeas-sanctions.106144,2018-05-01 01:10:17.569289,,,,,,SD,SDN,,2018-04-12 07:37:56.060716
Birao,eu-eeas-sanctions.106144,2018-05-01 01:10:17.586000,,,,,,CF,CAF,,2018-04-12 07:37:56.077556
Bria,eu-eeas-sanctions.106144,2018-05-01 01:10:17.653333,,,,,,CF,CAF,,2018-04-12 07:37:56.144205
Homs,eu-eeas-sanctions.106544,2018-05-01 01:10:17.727891,,,,,,SY,SYR,,2018-04-12 07:37:50.684904
,eu-eeas-sanctions.106568,2018-05-01 01:10:18.937337,,,,,,ID,IDN,,2018-04-12 07:37:51.610063
Tunis,eu-eeas-sanctions.6081,2018-05-01 01:10:05.377554,,,,housing estate Erriadh.2-Gammarth,,TN,TUN,,2018-04-12 07:36:19.111101
,eu-eeas-sanctions.6097,2018-05-01 01:10:05.498009,,,,,,LY,LBY,,2018-04-12 07:36:18.438932
"Miralzei Village, Chaman, Baluchistan Province",eu-eeas-sanctions.6613,2018-05-01 01:10:08.416706,,,,Boghra Road,,PK,PAK,,2018-04-12 07:36:37.231541
"Kalay Rangin, Spin Boldak District, Kandahar Province",eu-eeas-sanctions.6613,2018-05-01 01:10:08.433391,,,,,,AF,AFG,,2018-04-12 07:36:37.248112
Tehran,eu-eeas-sanctions.6681,2018-05-01 01:10:08.617009,,,,44 180th Street West,16539-75751,,,,2018-04-12 07:36:40.956877
Damascus,eu-eeas-sanctions.6841,2018-05-01 01:10:09.050883,,,,"P.O.Box 5966,Abou Bakr Al Seddeq Str.",,SY,SYR,,2018-04-12 07:36:42.195465
Damascus,eu-eeas-sanctions.6841,2018-05-01 01:10:09.138602,,,,PO BOX 2849 Al Moutanabi Street,,SY,SYR,,2018-04-12 07:36:42.212122
Damascus,eu-eeas-sanctions.6841,2018-05-01 01:10:09.155236,,,,PO BOX 21120 Baramkeh,,SY,SYR,,2018-04-12 07:36:42.228777
North and South Kivu,eu-eeas-sanctions.7202,2018-05-01 01:10:11.485953,,,,,,CD,COD,,2018-04-12 07:36:46.207939
Quetta,eu-eeas-sanctions.7231,2018-05-01 01:10:12.465610,,,,,,PK,PAK,,2018-04-12 07:36:45.817991
Tehran,eu-eeas-sanctions.7224,2018-05-01 01:10:12.741847,,,,,,IR,IRN,,2018-04-12 07:36:44.782707
,eu-eeas-sanctions.7246,2018-05-01 01:10:13.342320,,,,,,SY,SYR,,2018-04-12 07:37:48.067776
"Mosul, Souq al-Nabi Yunis",eu-eeas-sanctions.7246,2018-05-01 01:10:13.358941,,,,,,IQ,IRQ,,2018-04-12 07:37:48.084427
,eu-eeas-sanctions.7421,2018-05-01 01:10:14.430640,,,,,,UA,UKR,,2018-04-12 07:37:30.525455
Damascus,eu-eeas-sanctions.7591,2018-05-01 01:10:17.015341,,,,"31 Baghdad Street, Hamsho Building",,SY,SYR,,2018-04-12 07:37:49.329853
Ariana,eu-eeas-sanctions.7602,2018-05-01 01:10:17.127792,,,,18 Mediterranean Street,,TN,TUN,,2018-04-12 07:37:54.602288
,eu-eeas-sanctions.7602,2018-05-01 01:10:17.262572,,,,,,LY,LBY,,2018-04-12 07:37:54.618978
,eu-eeas-sanctions.7602,2018-05-01 01:10:17.503314,,,,,,IQ,IRQ,,2018-04-12 07:37:54.635934
,eu-eeas-sanctions.7602,2018-05-01 01:10:17.528009,,,,,,SY,SYR,,2018-04-12 07:37:54.707255
Al-Laqtah,eu-eeas-sanctions.106385,2018-05-01 01:10:17.669636,,,,,,QA,QAT,,2018-04-12 07:37:55.897609
Bangui,eu-eeas-sanctions.107480,2018-05-01 01:10:18.086453,,,,,,CF,CAF,,2018-04-12 07:37:53.103234
"Pashtunabad, Quetta (Baluchistan Province)",eu-eeas-sanctions.107009,2018-05-01 01:10:18.186249,,,,,,PK,PAK,,2018-04-12 07:37:52.360539
"Pyongyang,",eu-eeas-sanctions.110321,2018-05-01 01:10:19.650547,,,,,,KP,PRK,,2018-04-12 07:37:57.836369
Pyongyang,eu-eeas-sanctions.112309,2018-05-01 01:10:20.109445,,,,,,KP,PRK,,2018-04-12 07:37:57.789110
Pyongyang,eu-eeas-sanctions.112377,2018-05-01 01:10:20.109418,,,,,,KP,PRK,,2018-04-12 07:38:09.165495
Lalpura (Nangarhar Province),eu-eeas-sanctions.113025,2018-05-01 01:10:20.246043,,,,,,AF,AFG,,2018-04-12 07:37:59.328471
Mohmand Agency,eu-eeas-sanctions.113025,2018-05-01 01:10:20.262716,,,,,,PK,PAK,,2018-04-12 07:37:59.390600
,eu-eeas-sanctions.112303,2018-05-01 01:10:20.296052,,,,,,KP,PRK,,2018-04-12 07:37:57.702600
Pyongyang,eu-eeas-sanctions.114597,2018-05-01 01:10:20.718264,,,,"Segori-dong, Pothonggang District",,KP,PRK,,2018-04-12 07:38:00.182715
,eu-eeas-sanctions.114931,2018-05-01 01:10:21.002059,,,,,,KP,PRK,,2018-04-12 07:37:59.557190
Kerch Crimea,eu-eeas-sanctions.114281,2018-05-01 01:10:21.343856,,,,28 Kirova Street,298312,,,,2018-04-12 07:37:58.773562
(Крым),eu-eeas-sanctions.114281,2018-05-01 01:10:21.410965,,,,"гор. Керчь, ул. Кирова, дом 28",298312,,,,2018-04-12 07:37:58.798258
"Sarana Zadran Village, Paktia Province,",eu-eeas-sanctions.5925,2018-05-01 01:10:04.927511,,,,,,AF,AFG,,2018-04-12 07:36:18.639661
,eu-eeas-sanctions.6520,2018-05-01 01:10:07.103882,,,,"Sehanya Daraa Highway, PO Box 9525",,SY,SYR,,2018-04-12 07:36:36.648048
Esfahan,eu-eeas-sanctions.6668,2018-05-01 01:10:08.842554,,,,"599 Ata Al Malek Blvd [Stage 3], Emam Khomeini Street",,,,,2018-04-12 07:36:37.697897
Kermanshah,eu-eeas-sanctions.6618,2018-05-01 01:10:09.409342,,,,,,IR,IRN,,2018-04-12 07:36:37.497914
"Mehran Military Base, Ilam Province",eu-eeas-sanctions.6618,2018-05-01 01:10:09.425816,,,,,,IR,IRN,,2018-04-12 07:36:37.514574
"Quetta, Baluchistan Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.077168,,,,"Branch Office 1, Shop number 1584 Furqan (variant Fahr Khan) Center, Chalhor Mal Road",,PK,PAK,,2018-04-12 07:36:41.332073
"Quetta, Baluchistan Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.093859,,,,"Branch Office 1, Flat number 4 Furqan Center, Jamaluddin Afghani Road",,PK,PAK,,2018-04-12 07:36:41.348635
"Quetta, Baluchistan Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.110457,,,,"Branch Office 1, Office number 4, 2nd Floor Muslim Plaza Building, Doctor Banu Road",,PK,PAK,,2018-04-12 07:36:41.365397
"Quetta, Baluchistan Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.173113,,,,Branch Office 1 Cholmon Road,,PK,PAK,,2018-04-12 07:36:41.382024
"Quetta, Baluchistan Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.189732,,,,"Branch Office 1, Shop number 1, 1st Floor Kadari Place, Abdul Samad Khan Street (next to Fatima Jena Road)",,PK,PAK,,2018-04-12 07:36:41.457149
"Garmser District, Helmand Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.206483,,,,Branch Office 2 Safar Bazaar,,AF,AFG,,2018-04-12 07:36:41.473707
"Safar, Helmand Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.223030,,,,Branch Office 2 Main Bazaar,,AF,AFG,,2018-04-12 07:36:41.823882
"Lashkar Gah, Helmand Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.239771,,,,Branch Office 3 Haji Ghulam Nabi Market,,AF,AFG,,2018-04-12 07:36:41.937381
"Lashkar Gah, Helmand Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.306625,,,,Branch Office 3 Money Exchange Market,,AF,AFG,,2018-04-12 07:36:41.954011
Helmand Province,eu-eeas-sanctions.7068,2018-05-01 01:10:11.323303,,,,Branch Office 3 Lashkar Gah Bazaar,,AF,AFG,,2018-04-12 07:36:41.970703
"Garmser District, Helmand Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.339898,,,,Branch Office 4 Hazar Joft,,AF,AFG,,2018-04-12 07:36:42.073894
"Marjah District, Helmand Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.356555,,,,Branch Office 5 Ismat Bazaar,,AF,AFG,,2018-04-12 07:36:42.170834
"Zaranj, Nimruz Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.373253,,,,Branch Office 6,,AF,AFG,,2018-04-12 07:36:42.187358
"Lakri City, Helmand Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.477405,,,,Branch Office 8,,AF,AFG,,2018-04-12 07:36:42.237344
HautUolo,eu-eeas-sanctions.108111,2018-05-01 01:10:19.334056,,,,,,CD,COD,,2018-04-12 07:37:54.560977
Mbomou,eu-eeas-sanctions.108111,2018-05-01 01:10:19.350479,,,,,,CF,CAF,,2018-04-12 07:37:54.585561
