entity_id,description,__last_seen,place,country_code,country_name,quality,__first_seen
un-sc-sanctions.6908441,,2018-05-01 01:05:07.091850,,QA,Qatar,,2018-04-12 07:33:00.797198
un-sc-sanctions.6908061,,2018-05-01 01:05:07.158532,Ramadi,IQ,Iraq,,2018-04-12 07:33:01.864108
un-sc-sanctions.6908058,,2018-05-01 01:05:07.275426,Salah al-Din,IQ,Iraq,,2018-04-12 07:33:04.112653
un-sc-sanctions.6908575,,2018-05-01 01:05:07.700467,Qalamun ( Damascus Province),SY,Syrian Arab Republic,,2018-04-12 07:33:01.087055
un-sc-sanctions.6908575,,2018-05-01 01:05:07.767222,Ghutah (Damascus Province),SY,Syrian Arab Republic,,2018-04-12 07:33:01.103643
un-sc-sanctions.6908575,,2018-05-01 01:05:07.783691,Tadamon (Rif Dimashq),SY,Syrian Arab Republic,,2018-04-12 07:33:01.170459
un-sc-sanctions.112026,,2018-05-01 01:05:09.359652,,MR,Mauritania,,2018-04-12 07:33:04.071628
un-sc-sanctions.110447,,2018-05-01 01:05:09.635374,Zurmat District (Paktia Province),AF,Afghanistan,,2018-04-12 07:33:05.941299
un-sc-sanctions.111790,,2018-05-01 01:05:09.651413,Pacitan (East Java),ID,Indonesia,,2018-04-12 07:33:05.365375
un-sc-sanctions.6908072,,2018-05-01 01:05:10.019129,Mosul,IQ,Iraq,,2018-04-12 07:33:06.367109
un-sc-sanctions.6908698,,2018-05-01 01:05:10.660697,,KE,Kenya,,2018-04-12 07:33:07.294962
un-sc-sanctions.111792,,2018-05-01 01:05:10.677671,Jombang (East Java),ID,Indonesia,,2018-04-12 07:33:06.325267
un-sc-sanctions.6908536,,2018-05-01 01:05:11.194663,Bourg la Reine,FR,France,,2018-04-12 07:33:08.294430
un-sc-sanctions.111794,,2018-05-01 01:05:11.403217,Ghardaia,DZ,Algeria,,2018-04-12 07:33:08.112826
un-sc-sanctions.111211,,2018-05-01 01:05:12.579068,Logar Province,AF,Afghanistan,,2018-04-12 07:33:09.139128
un-sc-sanctions.111143,,2018-05-01 01:05:12.579233,"Nawi Deh village, Daman District (Kandahar Province)",AF,Afghanistan,,2018-04-12 07:33:09.655613
un-sc-sanctions.111143,,2018-05-01 01:05:12.595499,"Marghankecha village, Daman District (Kandahar Province)",AF,Afghanistan,,2018-04-12 07:33:09.672256
un-sc-sanctions.111805,,2018-05-01 01:05:12.887209,,EG,Egypt,,2018-04-12 07:33:11.780762
un-sc-sanctions.112037,,2018-05-01 01:05:13.279206,Oum el Bouaghi,DZ,Algeria,,2018-04-12 07:33:09.513787
un-sc-sanctions.112038,,2018-05-01 01:05:13.287799,Roubaix,FR,France,,2018-04-12 07:33:12.055888
un-sc-sanctions.2816345,,2018-05-01 01:05:13.454784,Zeribet El Oued (Wilaya (province) of Biskra),DZ,Algeria,,2018-04-12 07:33:10.880710
un-sc-sanctions.6908458,,2018-05-01 01:05:13.688146,"Akobo, Jonglei State",,Sudan/South Sudan,,2018-04-12 07:33:12.456306
un-sc-sanctions.6908458,,2018-05-01 01:05:13.704467,Uror County (Jonglei State),,Sudan/or South Sudan,,2018-04-12 07:33:12.523084
un-sc-sanctions.690726,,2018-05-01 01:05:03.511812,"Turshut village, Wursaj District (Takhar Province)",AF,Afghanistan,,2018-04-12 07:32:51.304075
un-sc-sanctions.690728,,2018-05-01 01:05:04.446470,Ndele,CF,Central African Republic,,2018-04-12 07:32:50.612605
un-sc-sanctions.6908044,,2018-05-01 01:05:04.521595,,KE,Kenya,,2018-04-12 07:32:59.520265
un-sc-sanctions.111735,,2018-05-01 01:05:04.737840,Tunis,TN,Tunisia,,2018-04-12 07:32:59.772014
un-sc-sanctions.6908121,,2018-05-01 01:05:05.272841,Heet,IQ,Iraq,,2018-04-12 07:32:55.574301
un-sc-sanctions.111784,,2018-05-01 01:05:05.890347,Manzal Tmim (Nabul),TN,Tunisia,,2018-04-12 07:33:00.505992
un-sc-sanctions.6908659,,2018-05-01 01:05:06.549845,Al-Qaim (Al-Anbar Province),IQ,Iraq,,2018-04-12 07:33:00.930715
un-sc-sanctions.6908469,,2018-05-01 01:05:07.459101,,KW,Kuwait,,2018-04-12 07:32:59.511938
un-sc-sanctions.6908104,,2018-05-01 01:05:08.058554,,IQ,Iraq,,2018-04-12 07:33:02.253900
un-sc-sanctions.111496,,2018-05-01 01:05:09.368095,,KW,Kuwait,,2018-04-12 07:33:05.523475
un-sc-sanctions.2983638,,2018-05-01 01:05:10.127419,Sukoharjo,ID,Indonesia,,2018-04-12 07:33:07.311699
un-sc-sanctions.6908482,,2018-05-01 01:05:11.394781,"Paris, 20th district",FR,France,,2018-04-12 07:33:11.064540
un-sc-sanctions.2981652,,2018-05-01 01:05:12.812070,Bonn,DE,Germany,,2018-04-12 07:33:09.305504
un-sc-sanctions.111951,,2018-05-01 01:05:13.012360,Marrakesh,MA,Morocco,,2018-04-12 07:33:10.012560
un-sc-sanctions.6908543,,2018-05-01 01:05:13.487734,Jakarta,ID,Indonesia,,2018-04-12 07:33:10.431012
un-sc-sanctions.6908421,,2018-05-01 01:05:14.021262,Paris,FR,France,,2018-04-12 07:33:11.521182
un-sc-sanctions.6908494,,2018-05-01 01:05:14.240195,Karliova,TR,Turkey,,2018-04-12 07:33:10.196306
un-sc-sanctions.110430,,2018-05-01 01:05:14.805768,Isfahan,IR,Iran (Islamic Republic of),,2018-04-12 07:33:11.789604
un-sc-sanctions.6908128,,2018-05-01 01:05:14.923255,Al-Owja,IQ,Iraq,,2018-04-12 07:33:13.231527
un-sc-sanctions.111092,,2018-05-01 01:05:15.173267,Arghandab District (Kandahar Province),AF,Afghanistan,,2018-04-12 07:33:13.548453
un-sc-sanctions.112166,,2018-05-01 01:05:15.506715,Alexandria,EG,Egypt,,2018-04-12 07:33:17.889546
un-sc-sanctions.112001,,2018-05-01 01:05:15.873933,Cianjur (West Java),ID,Indonesia,,2018-04-12 07:33:13.038204
un-sc-sanctions.690793,,2018-05-01 01:05:15.973563,"Encheia (Sector de Bissorá, Região de Oio)",GW,Guinea-Bissau,,2018-04-12 07:33:12.456346
un-sc-sanctions.112007,,2018-05-01 01:05:16.465758,Tulay (Jolo Sulu),PH,Philippines,,2018-04-12 07:33:14.198134
un-sc-sanctions.2983746,,2018-05-01 01:05:17.141359,Al-Madinah,SA,Saudi Arabia,,2018-04-12 07:33:15.173156
un-sc-sanctions.112248,,2018-05-01 01:05:17.241776,Tunis,TN,Tunisia,,2018-04-12 07:33:14.096367
un-sc-sanctions.111533,,2018-05-01 01:05:02.811513,Kafr Al-Shaykh,EG,Egypt,,2018-04-12 07:32:48.769565
un-sc-sanctions.6908576,,2018-05-01 01:05:03.102836,,SY,Syrian Arab Republic,,2018-04-12 07:32:47.120163
un-sc-sanctions.2983651,,2018-05-01 01:05:03.962415,Mirpur Khas,PK,Pakistan,,2018-04-12 07:32:50.182395
un-sc-sanctions.6908127,,2018-05-01 01:05:03.995227,"Al-Mowall, Mosul",IQ,Iraq,,2018-04-12 07:32:51.087358
un-sc-sanctions.110967,,2018-05-01 01:05:04.087162,Arghandab District (Kandahar Province),AF,Afghanistan,,2018-04-12 07:32:49.571006
un-sc-sanctions.110942,,2018-05-01 01:05:04.270834,Khas Uruzgan District (Uruzgan Province),AF,Afghanistan,,2018-04-12 07:32:51.537537
un-sc-sanctions.111498,,2018-05-01 01:05:04.512752,Alexandria,EG,Egypt,,2018-04-12 07:32:54.013080
un-sc-sanctions.6908400,,2018-05-01 01:05:04.521282,Saqra,SA,Saudi Arabia,,2018-04-12 07:32:52.086530
un-sc-sanctions.6908076,,2018-05-01 01:05:05.189697,Baghdad,IQ,Iraq,,2018-04-12 07:32:52.729393
un-sc-sanctions.6908076,,2018-05-01 01:05:05.206275,Mosul,IQ,Iraq,,2018-04-12 07:32:52.746009
un-sc-sanctions.2913655,,2018-05-01 01:05:05.555473,Las Cruces (New Mexico),US,United States of America,,2018-04-12 07:33:00.247247
un-sc-sanctions.6908067,,2018-05-01 01:05:05.906901,Mosul,IQ,Iraq,,2018-04-12 07:33:01.387156
un-sc-sanctions.111920,,2018-05-01 01:05:06.299208,Ghardimaou,TN,Tunisia,,2018-04-12 07:33:02.095855
un-sc-sanctions.2968403,,2018-05-01 01:05:06.307662,,SA,Saudi Arabia,,2018-04-12 07:33:00.272195
un-sc-sanctions.6908530,,2018-05-01 01:05:07.058329,al-Duwadmi,SA,Saudi Arabia,,2018-04-12 07:33:01.590140
