entity_id,description,__last_seen,place,country_code,country_name,quality,__first_seen
gb-hmt-sanctions.12012,,2018-04-26 12:44:31.666521,(1) - (2) Shabwa,,(1) Saudi Arabia (2) Yemen,,2018-04-12 08:16:49.413597
gb-hmt-sanctions.12037,,2018-04-26 12:44:41.432513,"East Lombok, West Nusa Tenggara",ID,Indonesia,,2018-04-12 08:16:59.130175
gb-hmt-sanctions.7160,,2018-04-26 12:45:07.305123,"Keshim District, Badakhshan Province",AF,Afghanistan,,2018-04-12 08:18:19.074198
gb-hmt-sanctions.12702,,2018-04-26 12:44:36.124045,"(1) Zumbaleh village, Nahr-e Saraj District, Helmand Province (2) Mirmadaw village, Gereshk District, Helmand Province (3) Qilla Abdullah, Baluchistan Province",,(1) Afghanistan (2) Afghanistan (3) Pakistan,,2018-04-12 08:17:15.235623
gb-hmt-sanctions.12942,,2018-04-26 12:44:37.990098,St Petersburg (Former Leningrad),,,,2018-04-12 08:17:20.744665
gb-hmt-sanctions.12894,,2018-04-26 12:44:39.390982,"Serhiyivka, Donetsk oblast",,,,2018-04-12 08:17:18.394168
gb-hmt-sanctions.7281,,2018-04-26 12:45:15.227584,Uruzgan,AF,Afghanistan,,2018-04-12 08:18:30.209334
gb-hmt-sanctions.12813,,2018-04-26 12:44:41.037073,"(1) Minar village, Garmser District, Helmand Province (2) Darweshan Village, Garmser District, Helmand Province",,(1) Afghanistan (2) Afghanistan,,2018-04-12 08:17:22.440212
gb-hmt-sanctions.12927,,2018-04-26 12:44:41.312164,"Artemivsk, Donetsk Oblast",UA,Ukraine,,2018-04-12 08:17:19.563325
gb-hmt-sanctions.13015,,2018-04-26 12:44:41.567254,"Stakhanov, Lugansk region",,,,2018-04-12 08:17:22.457068
gb-hmt-sanctions.13242,,2018-04-26 12:44:49.556944,Jakarta,ID,Indonesia,,2018-04-12 08:17:32.387470
gb-hmt-sanctions.12891,,2018-04-26 12:44:39.266554,"Yenakiieve, Donetsk oblast",,,,2018-04-12 08:17:20.736760
gb-hmt-sanctions.12949,,2018-04-26 12:44:40.661986,"Lebedyn, Sumy oblast",,,,2018-04-12 08:17:19.221816
gb-hmt-sanctions.12936,,2018-04-26 12:44:47.026547,Zaporozhye,,Ukrainian SSR,,2018-04-12 08:17:21.314222
gb-hmt-sanctions.13195,,2018-04-26 12:44:50.344625,,QA,Qatar,,2018-04-12 08:17:33.733422
gb-hmt-sanctions.12930,,2018-04-26 12:44:51.420592,"Vitebsk, Belarusian SSR",,,,2018-04-12 08:17:21.188814
gb-hmt-sanctions.13154,,2018-04-26 12:44:55.109303,Aleppo,,,,2018-04-12 08:17:33.549626
gb-hmt-sanctions.13407,,2018-04-26 12:44:57.358872,Damascus,,,,2018-04-12 08:17:44.744393
gb-hmt-sanctions.13393,,2018-04-26 12:44:58.068672,Simferopol,,Ukranian SSR,,2018-04-12 08:17:42.724219
gb-hmt-sanctions.13402,,2018-04-26 12:45:00.968391,Tartous,,,,2018-04-12 08:17:38.851022
gb-hmt-sanctions.12154,,2018-04-26 12:44:33.923374,"(1) Lowy Kariz, Spin Boldak District, Kandahar Province (2) Kadanay, Spin Boldak District, Kandahar Province (3) Chaman, Baluchistan Province",,(1) Afghanistan (2) Afghanistan (3) Pakistan,,2018-04-12 08:17:17.398167
gb-hmt-sanctions.7016,,2018-04-26 12:45:06.312389,Giza,EG,Egypt,,2018-04-12 08:18:22.257705
gb-hmt-sanctions.7580,,2018-04-26 12:45:15.681365,al-Dur,IQ,Iraq,,2018-04-12 08:18:34.368030
gb-hmt-sanctions.7996,,2018-04-26 12:45:21.637011,,KW,Kuwait,,2018-04-12 08:18:51.267679
gb-hmt-sanctions.12700,,2018-04-26 12:44:38.490548,"Aki Village, Zadran District, Paktiya Province",AF,Afghanistan,,2018-04-12 08:17:15.043660
gb-hmt-sanctions.13344,,2018-04-26 12:45:27.700048,"a) Palaro Village, Palaro Parish, Omoro County, Gulu District, b) Odek, Omoro, Gulu, c) Atyak",UG,Uganda,,2018-04-12 08:17:57.622924
gb-hmt-sanctions.13136,,2018-04-26 12:44:50.361223,"Mosul, Ninawa Province",IQ,Iraq,,2018-04-12 08:17:37.000794
gb-hmt-sanctions.13403,,2018-04-26 12:44:54.933042,Damascus,,,,2018-04-12 08:17:43.733089
gb-hmt-sanctions.7059,,2018-04-26 12:45:06.813144,"Haselunne, Lower Saxony",DE,Germany,,2018-04-12 08:18:45.136851
gb-hmt-sanctions.7220,,2018-04-26 12:45:09.221153,Tunis,TN,Tunisia,,2018-04-12 08:18:23.078162
gb-hmt-sanctions.12890,,2018-04-26 12:44:43.262839,(1) Darnah (2) Danar,LY,Libya,,2018-04-12 08:17:27.832731
gb-hmt-sanctions.13099,,2018-04-26 12:44:51.938379,"Kochmes, Komi ASSR",,,,2018-04-12 08:17:23.329244
gb-hmt-sanctions.13444,,2018-04-26 12:44:55.299678,Pulumur,TR,Turkey,,2018-04-12 08:17:44.752739
gb-hmt-sanctions.13398,,2018-04-26 12:44:56.067218,,,Tartous,,2018-04-12 08:17:39.214296
gb-hmt-sanctions.13558,,2018-04-26 12:45:01.399327,Omsk,SUHH,USSR,,2018-04-12 08:18:10.450585
gb-hmt-sanctions.13272,,2018-04-26 12:45:02.568802,Boda,CF,Central African Republic,,2018-04-12 08:17:33.199771
gb-hmt-sanctions.6899,,2018-04-26 12:45:03.832241,,EG,Egypt,,2018-04-12 08:18:17.158327
gb-hmt-sanctions.7595,,2018-04-26 12:45:12.502080,al-Anbar Governate,IQ,Iraq,,2018-04-12 08:18:28.000151
gb-hmt-sanctions.11797,,2018-04-26 12:44:28.923395,Ejiyeh,IR,Iran,,2018-04-12 08:16:55.939462
gb-hmt-sanctions.6912,,2018-04-26 12:45:07.812299,"(1) Azan village, Kajaki District, Helmand Province (2) Spin Boldak District, Kandahar Province",AF,Afghanistan,,2018-04-12 08:18:27.000561
gb-hmt-sanctions.13289,,2018-04-26 12:44:47.818467,Paris,FR,France,,2018-04-12 08:17:36.572192
gb-hmt-sanctions.7269,,2018-04-26 12:45:11.317366,"Band-e-Timur village, Maiwand District, Kandahar Province",AF,Afghanistan,,2018-04-12 08:18:28.375821
gb-hmt-sanctions.13243,,2018-04-26 12:44:51.979241,,ID,Indonesia,,2018-04-12 08:17:37.642884
gb-hmt-sanctions.7589,,2018-04-26 12:45:11.781170,An Nasiriyah,IQ,Iraq,,2018-04-12 08:18:32.389486
gb-hmt-sanctions.7627,,2018-04-26 12:45:13.880493,Tikrit,IQ,Iraq,,2018-04-12 08:18:31.640478
gb-hmt-sanctions.13513,,2018-04-26 12:44:56.575530,London,GB,United Kingdom of Great Britain and Northern Ireland,,2018-04-12 08:18:14.164262
gb-hmt-sanctions.7843,,2018-04-26 12:45:18.056180,,KW,Kuwait,,2018-04-12 08:18:30.980275
gb-hmt-sanctions.12883,,2018-04-26 12:44:59.959707,,SY,Syria,,2018-04-12 08:17:32.016691
